"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"1",-0.183922425496752,-0.647580225771487,1.75356723391151,1.57408151778164,-0.427292545852651,-0.047539810746778,0.797897085579965,-1.19522966506373,0.703917749047569,-1.33825380349227,0.316572149952698,-1.07079518364527,-0.499277047111553,0.179686846100479,0.505405527999226,-1.82838939810734,1.18996436662955,-0.679288016228336
"2",0.103527537416954,1.76005335239435,1.0101039624919,-0.105371974071393,1.18808152807269,-0.67746021075255,-1.11768336334216,1.80615468288719,-0.611403196681478,0.60307455463768,1.4655440341869,-1.3072601698989,1.00711415640008,-1.51369098280446,0.343561188822308,-0.163252048969767,-1.08685839155802,-0.313118102144839
"3",-0.235968705797684,-0.867862805414989,0.122434658748658,-1.25243523363715,0.612891494059504,-0.0660855141525976,-0.634946895172438,-0.677778347649895,0.67487300400692,-0.416785685261622,0.868141613895057,1.42747687069855,-1.0030370357765,2.66281189305985,-1.27726458773449,-0.679249515650325,-0.130374635560533,2.65653470269892
"4",0.359964128151005,-0.789272118632059,-0.717902619240874,-1.09369799295291,-0.343491314698097,0.462611971975742,0.605156671374399,1.31114548903314,0.163316612895434,-0.177912855774369,-0.746038679968268,-2.03658695305263,-0.31032055204261,-1.20073048730098,-0.300860629710415,1.15989560727187,-0.71373424907464,-1.76635835953733
"5",-0.646424513954074,0.814992579269344,0.279963517879389,1.20404645067883,-1.15634889070348,-0.444807666649296,0.396031776599224,-0.552748393147045,-1.02736839361419,-0.883272064653728,-0.118722696049543,-0.347449085993264,-1.28648457909117,0.50141272481232,0.206937516422933,0.234129880532908,0.934046263351311,-1.08295845738013
"6",-0.493412234838788,-0.769969444073683,-2.14506185770208,-1.32291326467004,0.141445601632118,-1.1115830309711,0.0711011908250458,-1.02000864945044,0.363095195733542,-0.412975072836732,-0.532356416223233,-0.233117057488248,0.0872421540929313,-0.0356290716614321,0.385072456558625,0.970003087682127,0.0505454704642058,1.08856673056933
"7",-2.5894897209886,0.914837252349021,-1.19490765255555,0.344334115638552,0.102904018621219,-0.0635904908319573,0.654615766191612,0.617975502418338,0.924195145999304,0.882454561865671,0.89191811383428,-0.0807405986252039,2.0612945436405,-0.262383113201472,2.46167908139999,0.530672538673203,0.495711992356977,1.58892961019005
"8",-0.620382342665443,-0.10964932299737,-0.906585266035661,-0.344465247400786,-0.453293760486093,0.49005310700439,0.946141719022472,-0.144913597698703,0.245040508705219,0.0436928613937639,-0.666610839993665,0.168839077916723,0.301570259217904,-0.938627553014789,-2.4070493952689,0.331664887842246,-0.257798796129418,-1.7033937602482
"9",0.208416287521994,-0.152465666004627,-0.0255035527766766,-0.998035101622608,-0.966299619750951,0.944384742890785,0.41363787506123,-1.60792714315385,2.05891401806907,-1.19597879390922,-0.81224278285442,0.0601755653493478,0.0424947061600107,-1.1873635524905,0.0662179532733492,0.0664752817321719,-0.0075299154969618,-0.33378720245283
"10",-1.39560943781802,-1.28246716444341,1.01600756641354,-0.913332945628775,1.44134110712747,1.3226687018106,0.92367344293532,0.321533852222416,1.55950192418706,-0.496440597267413,0.113388036810125,0.519618786575487,-0.0789096550022449,-1.64665481584806,-0.689897367074376,-2.46107153472038,-0.235887497824571,-0.311481087873485
"11",-0.0104850640816639,-0.871813360953074,0.190200746050513,-0.71339890313969,0.980311862125317,0.981301168825895,1.17597832085522,0.516326924522579,-0.606832435279644,0.176575223891886,-1.02620031470483,-0.965269641225946,1.26638813648504,-0.514025489243233,1.05789171406308,-0.306760257307509,0.470669734023203,1.09300592994511
"12",2.19393723364639,-0.435656360826227,-1.28906330420471,0.624442333187401,-0.789506406924982,-1.20847875855846,-1.7279942614172,0.31118372544665,-0.269731994780195,1.69077066290568,-1.05447932162717,-2.05602761922465,-2.42201298042955,-0.659814064104483,-1.84037068878606,0.33814622386562,-0.141203031752934,0.0898752096142478
"13",0.973010676625964,0.420643543274236,-1.02082132623382,-0.936546138314843,-0.300161365364543,1.02699471679676,0.0122811058798746,-0.756647020920231,-0.106210601529439,1.04490191928007,-1.15737411637518,2.08655309143145,-0.247275318272102,0.840836067124521,-0.256057065368989,-0.365239445066699,-0.667301065000752,0.793468755749794
"14",-1.04253204961483,0.312593135871931,-0.654049530971021,0.932943987266221,-1.40189379691094,2.40484506703873,-1.13602967420141,0.373881862655906,0.764264102357605,-2.08392651151432,0.0490325542693305,0.404368583767811,1.0019732215232,-1.18273394970541,0.411367241667759,-0.656309804749554,-0.0532514297441404,-1.30577137627857
"15",0.0389134323352539,-0.313744108831385,0.61822002479963,-1.25879976209507,-0.00388790102968858,-0.427457759020148,0.00777181236410301,1.69598986745454,-0.956507051461734,-0.316625355687643,0.325387783725481,1.0513929297297,0.143020851097755,-0.741238814623244,1.51980866050095,-0.358666984100193,0.382181192556864,0.170637779652853
"16",1.1127954414143,0.573957206816976,0.427811430462187,1.12684353963917,-0.108935526349311,-0.653023484818512,0.638424122452006,-1.65825267543859,-0.927870464547694,0.122374115974445,2.01732871932038,0.217701662873924,-1.29220576050482,-1.01482299082669,0.871092718482264,-3.11699023598176,0.146279119608418,2.24326723992709
"17",1.34985420504682,1.0560573406421,1.18367550803488,-1.46584760381885,0.746839469800309,1.54707415861148,-0.0465148822447388,-1.6560728958128,-1.84149627468663,-0.499720258617756,0.359368666057404,-2.0198336854737,-1.56605511565914,-0.115850964399245,2.71574012245366,-3.48767400074937,0.384557217601566,0.429341234898053
"18",0.237971787749261,-1.24400960997495,-0.974931527207191,1.43122031761655,-0.639189238789944,-0.932004325690367,0.739056055322963,-0.13709872932032,0.44631448817792,-0.763719548053056,-0.400520287285753,0.555059612774891,-0.336491094977657,-2.34985146156658,-1.17104828265686,-0.204741318322138,0.589581591496936,0.780989849872565
"19",0.16458929241918,-0.560848823522299,1.01258516634151,0.324556638830636,-0.306624382728739,-2.49387471380239,0.453337299293424,-1.64548974970381,1.04859549081798,-1.72845356601262,0.220339314628196,-0.126671055003062,1.16178595440433,0.547027943659442,-0.379538154365934,0.539483457099546,-0.246191036214423,-0.260277913859152
"20",-0.0966136539220716,-0.528257740333476,-1.17292105627117,-0.154351694877585,-1.1112183025777,0.441032439555409,-0.110292955246839,2.1988253335188,-0.321038598461024,-1.74672384539954,-1.36841368361678,-1.08616772811873,0.571942167932471,0.505424542929412,-0.846555430829984,-0.718314711916899,-0.849816922853829,0.268847417560259
"21",0.84425070134124,0.6203228558572,0.0948724427895457,1.23636488048597,-2.1122325156099,0.465156997395446,-0.1187188450422,-3.03918054530337,-0.0644564152689655,0.410159478308328,1.36567534106822,-2.21026468409723,-0.288728036495614,0.870605094269086,-2.32478836748739,0.500478217037842,0.284855084995933,-1.4727892243562
"22",-1.03119465694629,-0.162505510539481,-1.93930736885686,0.0857803449398312,0.876262497218036,0.0598212260064226,-0.749248499953892,-0.437334967623049,-2.43303808809926,1.16777136031229,-0.464534809672525,0.30237458230905,-0.313280522465753,-0.54248841660076,1.10557384606627,-2.00128885630531,0.253785628170247,1.9039770069545
"23",-0.568771299830442,-0.574169801286219,-1.27386370125467,1.26971435081476,-0.686129357218985,-0.0119699376955454,0.157691150352208,0.72218521846291,-0.389534723921951,0.149771975042983,0.721792432167571,1.08847953888637,-0.451954760421567,0.760107410188579,-0.895586353080826,-0.20035476482814,0.751828029261012,0.80268839916779
"24",0.731404242079124,1.68549327416009,1.29242936163798,-1.62081171526213,-1.4095235626109,-1.27643165545414,-0.563834792271295,-0.467077331776418,-0.651436223498847,-0.0484452649675747,-0.623791844955465,-1.13946481723657,1.83125000732097,1.03239880927656,-0.400906038732107,-0.542191887053584,-1.71180988953713,-2.30636643202254
"25",-2.67720828405657,0.553749007776287,0.679899989026307,-2.9318699165835,-1.34265204155927,1.93370511331083,1.58683153451953,-1.85572613305906,0.513139519217917,1.27872267151113,1.15278133380322,-1.58003424490161,0.460075225780333,0.668875931846584,-1.29971455963246,-2.46980457949648,-0.610378059864599,-0.685392557238356
"26",-1.55662930293032,0.247812453014391,-1.02968802412301,0.666800518760396,-1.71833685815264,-0.0361312999163267,1.27283871209824,-0.606844289421509,0.89522327395013,-0.164016058557381,-1.8649568000058,0.0473047254047606,-3.39829038682673,-1.76947917756149,1.06187221584764,0.510842499718705,0.472140540311488,0.605294970204357
"27",-0.720278691697408,-0.997196835675034,-0.778287768599226,0.908345943600686,-0.112614834588199,-2.3532967459327,-0.323353841633889,-0.211016598663118,-1.1249435664411,-2.13980146572721,0.620305823138526,0.520764088448899,-0.0779597404481973,-0.28758364270301,0.937677254561432,-0.601870087270883,0.701658568530136,-0.249049894787481
"28",0.897619635076133,-1.21353451043584,-0.909372741703649,0.6359810955134,1.00075933025834,0.323863659067557,0.699899526947558,-1.71997912552154,-0.515416896709364,-0.112715599202902,-0.0849796793158615,1.46767605298988,-0.375811200154718,0.68301364252989,0.227257878684398,0.340032572848822,0.273758543178681,1.06223316894603
"29",-0.215640023944921,-0.26720752220434,-0.0969280071022294,-0.0753546399971073,1.40208606974826,1.10893460421758,-1.13778691616898,-0.459666844648399,-1.36299366760436,0.640327036724254,-0.658785364671605,0.596577026182274,-0.333387019349517,-0.494755679537643,0.92209601857356,0.217214394821775,-1.24921560382583,-0.882408391785688
"30",0.869515133015775,-1.62562627648499,1.45928347285706,-1.09913406134122,-0.97980289938698,0.522798205098808,0.811108700818819,-0.107086078497724,0.928374663905734,0.550973708913208,-0.128259928083672,-1.0270300462883,0.347103224288822,-0.777290620322461,0.280472448084855,-1.74160423831804,-1.8813864776568,-1.7705070577406
"31",0.728039024916398,-0.496392677334596,-1.38782473072493,0.686746534327016,0.0600838623094744,-0.310269655924904,-0.659673347410346,-0.596936056212801,0.680643624737115,0.385543271715874,-1.73313614439105,1.6572226391347,-0.413114007710234,-1.32963767464049,0.369029281874014,0.290839716044136,-0.060499518680923,-0.227359595112832
"32",-0.923195889174221,-0.13165744036191,2.06001267088661,-0.598449373783284,-0.384241414468466,-0.0384827831187221,-1.74597766285335,1.06810137836261,0.925105724735459,-0.0169440817282202,-0.589860667894317,0.876679610781584,-0.124127922507587,0.904326622310152,-0.139874563243046,0.567473531921587,0.61221619348072,-0.0868930218930853
"33",-1.94672303492481,0.216593378533103,0.145400708302371,-0.422686753607461,0.708897412373796,-0.38189501257031,-0.146996567029459,0.707104171881888,-0.580962944263893,0.438417867095601,0.722906593683126,-0.286546874472642,0.505359184121267,0.318292385641217,-0.804254741698062,1.43002974599788,0.787670596484769,-1.96024987277455
"34",-0.394192354748211,-0.415788247826782,0.636928898697447,-1.33829131631962,-1.52527329211042,-1.96201702028407,-1.59305427419863,-1.22662654744398,0.625863846092426,-0.00860582553620826,0.906442914882397,-0.728461603763781,-2.57418262231292,-0.596495164120401,0.930489848564716,1.30464609134816,1.41393285910703,0.895968216188215
"35",-0.452112376048661,0.510743955827948,-0.384333613780583,0.0351702335683706,1.71681692780859,-1.84479903365566,-0.260044655101426,-0.208804846490565,1.53000528701827,-0.885723629167894,-1.03588217725955,-1.31775133292791,1.56308461633612,-0.35685646516204,-0.820146366098393,1.0161246244162,0.475875255227388,1.53173560361441
"36",1.25997517680205,-0.917694996271553,0.826281260924468,-0.241145260962045,-0.185415954913431,0.264347527217882,-0.215809431571626,-0.44244196550178,-0.159226135455511,0.761996588744771,0.195519287905807,-0.0652980509700313,0.383759795722719,-1.33300326113065,-0.491015270172367,-1.10947200566911,-0.723225064157978,-0.420157658498612
"37",0.0275759215575578,1.52915952279651,0.984194993126662,-0.665999372790001,-1.00944122723755,-2.16602355056314,-0.0256242354855784,0.110680518382316,-0.651933857024749,1.28583119062584,-0.474780322403299,-0.600748987159609,0.468511668604352,-0.804947336959139,-1.48028153007314,-1.97402191862274,1.76812124328119,0.1116496714237
"38",0.236698656142558,-0.638919796037492,-0.680706913409298,0.252025759046833,-0.1267579176017,-0.122600667482262,-0.138644017707364,-1.06875208549551,-0.341012337312889,0.802973176167677,0.553896020237145,-0.152570652321885,0.892290161322618,1.23227055770387,0.154781611234691,-1.21972393462447,-0.320979366683027,0.124670122987776
"39",-0.53576955191733,0.405469615919438,-0.472174057892609,-0.193999249311175,0.835454189775541,1.02702448375373,0.291914964971474,-0.315953816400109,0.642472676823487,0.0814960136561008,0.140252766541089,-0.488592532878813,-1.74802376282275,-0.655362378787362,-1.02398359815108,-0.660919442476468,0.339145716031718,0.694826649501072
"40",-0.955491325028181,0.450842088630254,0.734716159590407,-1.46442233784863,-0.404304622424693,0.146396787434867,-1.35408925485436,1.47580917852448,1.40076771034512,-0.426056252487502,-0.0925102691255967,1.9798275922634,0.88655881327076,1.21216999370646,-0.541241683071778,0.580372017240399,-1.45405204577137,-0.213225221895998
"41",-0.606433772222235,-0.176037371369984,0.299654980431028,-2.23143833056343,-0.788880903209607,0.269352216207486,-0.0102090426595332,-1.37580496897857,0.531558919186531,-0.742658966930212,-0.589497007588422,1.1379915780519,-0.643311846778685,-1.05813072786001,-0.392929120480159,-0.355580023584975,-0.219425368003213,1.014639900832
"42",-0.806350843330882,-1.9712029781683,-0.719727582170857,-2.74519433319821,1.57461651328882,3.12145009371514,-0.326797262260953,-0.309323378512174,-0.534501849045086,-0.0658372470200448,-0.318250613963046,-1.57085608401931,-1.88429676507366,0.737634923267599,-0.14877627867628,-1.06845691283021,-0.0775210931426823,-0.257412584474485
"43",-0.875188059449149,-0.357897225859395,0.570511350055198,-2.86087530215417,-1.35018412885589,-0.453125372285833,-0.00402773682491905,1.42264268324797,0.521956122693788,-0.701750565684687,0.95430605902848,1.19008365998881,-0.572768352916988,-1.9419849856183,-1.66071247725322,-1.18384436030155,-0.360016867168222,-0.205049142563927
"44",0.887323926575173,-0.876372819770573,0.24861923353595,2.44770178695593,1.45563514895798,1.33850380770398,-0.238533833451545,0.864811556415016,0.133645752451998,0.788505712369201,1.0446647994637,-1.29583223711649,1.51038114342093,-2.1492014517814,0.971217064545216,2.34345646412206,-0.7534459496673,0.727618769686393
"45",0.0526666107197661,0.232221720196055,-0.867566062281532,-0.0690820177175486,-0.180757163791204,-0.759473531306089,0.445670913479897,0.195956534028875,-0.209949090752692,-1.35862683541531,-1.1205676118645,-0.120318866423682,-0.834605595525622,-1.88189462297726,0.450404300031035,0.275066788996628,-0.0358532709282889,0.514252091562847
"46",-0.649195289569237,-0.476974816770803,0.53355937557958,-0.721828924038317,0.226285219762398,-1.05223055578223,-1.01290257336718,0.76362669951437,0.707589092200838,-0.559487456393126,-0.242755970189254,1.02542705575087,-0.80180788756045,-0.144059388615353,-0.422914122428032,-0.544956032445552,0.98229482031342,0.805823427696284
"47",-0.200530229374727,-1.30932406409372,0.45245774331343,-0.166634929180549,-1.06156651233418,-0.487435857570815,-1.54354278984929,0.124419465823607,-0.415894553006655,1.57559257293268,0.027180584008185,-0.541432078849544,0.851777273764785,-1.01458446935647,-1.08256387346864,-0.80899632446242,-0.724872952885141,0.390847523201469
"48",-1.32907970885335,1.53542109991452,-1.52077331775311,-0.0696753871300327,1.66211373717834,0.450119329738378,-0.500552119457763,0.439358803784112,0.274421191087016,0.158754473029155,0.314633291363797,-1.20028073995906,0.232238606581015,-0.335945824688107,0.419473748147584,0.515155406109653,0.178447324778273,-0.95888808415344
"49",-0.430646035449016,1.12521238865385,-1.66248722742641,0.087856448123832,-0.0195195441630246,0.30650855920581,0.0756214356527185,0.909128327361846,1.38128804724951,-0.379322557283727,-2.74592892322122,0.499177912815696,1.24780364330829,0.582719826694225,-1.35042716822659,-0.267720893516241,-0.270902183216519,0.545516491578912
"50",-0.0658766653404894,-0.274838974644196,-2.84888526175761,0.000375238124379645,-0.848513509781212,-0.226112430318774,-0.352148566327914,1.75488373137995,-0.698376808563091,-0.570718516601052,-0.30348581107715,1.66539363646622,-1.43909024867955,1.43608604641165,0.30919028683792,-0.548090715081508,-0.866298849976896,-0.482464154954667
"51",-0.637041682173461,0.94887098672385,-0.207264326375854,-0.267781658000238,0.858346137346701,-0.568541555020906,0.185311510466014,-0.520231405721983,-2.08919835306823,-0.878836200204685,-0.171885081573482,-1.38671025694426,-1.50007368523412,-1.13973573767049,-0.123016552737035,0.214300109945387,-0.34607971500823,0.0321896127695545
"52",0.354154569400473,0.122170837497373,1.29540903345052,-0.285367426564554,0.10785252414064,0.952084055965309,-1.91859102786257,-0.776798902797105,-1.85256834409041,-0.210024660196825,-1.58981119468696,-1.20894378518108,0.675042920041908,0.735679106220904,-0.269479558521494,0.913710357614692,0.934469854033626,-2.12207711902056
"53",-0.234033113043046,1.23389279549042,-0.42545225217283,0.802706113844332,0.429641890178341,0.728699475879021,0.031921781877241,0.814669737315371,-0.306719750069159,-2.18742174084944,-1.53250687380661,0.917035941330943,-1.59074578047929,-0.795966977546538,2.27783834600316,-0.854292341350682,-0.686044931010079,0.286545765282148
"54",-1.42039315873571,-1.5574425758422,-0.324655916385952,-1.61932913434015,-0.567744189708539,0.0517528144535551,1.14811591998376,-0.869467351562509,-0.09977670929488,1.77525932580308,1.16655273226448,0.163065362145758,0.844146396773866,-0.0478101570114819,0.611390887612987,-2.80608014804934,0.0105830454475535,-1.95383790249717
"55",1.93960571802125,1.04770961829238,-0.35283323784344,-0.291640517460609,-0.148624819240578,-0.0341180836294954,-0.0716483746453956,-0.393941777357967,-0.122838706123539,-0.332006759851188,-1.93973668304837,-1.4999068218826,-0.132378617197638,1.32415846233571,-1.33383904706093,0.659180686683791,1.41879027886229,1.46407531975715
"56",0.663631808437428,-1.30592096744973,-1.04620928769312,0.459708421602081,-0.80679370996948,-0.326677258660273,-1.35402400195271,1.23961651221491,0.268598259435022,0.137879733761261,-0.233644397252352,0.522320720406379,0.213078619092559,-1.43493278088869,-0.578592340818225,-1.00274122658084,-0.0232162902321963,-0.76850198092467
"57",0.419519926980886,0.25629551710593,1.17739145558416,1.53536338024377,0.286788247225992,0.282384964645043,-1.27102285732859,0.181612657003508,-0.0270608703888508,-1.10458272232246,-0.630277452097289,-1.21452607984102,-0.681949039623917,-1.14694129724664,0.755347484864043,1.21359615081655,0.889530486991459,-0.826129670916232
"58",-0.778729655543993,1.5524351172018,0.276215387082957,-0.369225147964065,-0.318222629842851,-1.17525736341562,-0.499619134746558,-1.49868446245841,0.486225169881597,-0.817460204947178,0.0473311931059405,2.17854461664269,0.03282480922405,-1.64308550977751,-0.872444343318544,0.675604620037539,1.84920524383242,0.457614992717696
"59",0.712438588066858,0.356644939554956,0.254063560318456,-0.673707126298205,-0.935843079494645,-1.57129947811309,-1.21024122905709,-1.20489020673953,-0.896504894366309,1.22642171187236,-0.909790363418809,1.61894722969086,-0.31786551455225,-1.62711753770877,0.823390233344555,-0.119147343448851,1.21201009247092,-0.159432325882392
"60",-0.037132220357382,-1.23320727389102,-1.4044438505046,-2.13702158678625,-0.243725277289426,1.01698886524956,0.434456011924195,-0.467282115583092,-1.5531448245632,1.19073961640565,0.886629431879711,0.703073515387442,-0.437866661749074,1.18939294581214,-0.88024147675846,-0.809792340950633,0.973269212782375,-0.782573681092231
"61",-0.0620557799969745,0.0147352115660908,-1.56894219603991,0.0836213384745591,-0.918727852466173,-2.04702586349779,-0.3552411453323,-0.0377301634684659,-1.31966733069297,0.130773822700028,0.0451590288493858,-0.334395704004261,-0.505645036236043,0.0327613886896198,-0.617793509950818,-0.598192180548588,0.371966122017109,0.694505154297682
"62",-0.0517169944540444,-0.636517224012911,-0.68596177455755,0.121921976535955,-2.06912972794579,-1.38111484228759,1.40304920098954,0.257888477840258,-0.578912263747271,0.783538453967298,-0.0822464659633885,1.27828651674088,-0.969000538209308,-1.18383646717884,-0.614284374095617,-1.86807265344383,-2.1562054982777,0.353861907139936
"63",-0.0963721235910874,-1.33400361131608,0.170231818327727,-0.101756793142359,0.641249466763934,0.863180244910411,-0.875837522515192,-0.343630469271032,0.701106252678902,-1.8297309233084,1.1989647744602,0.379743089043595,-0.673899300593891,0.621808515634908,-0.0154023048372756,-0.348392262197959,0.117069289789927,-0.00696016138038288
"64",1.80268821586597,-1.61994700532115,-0.236374707556598,-3.04571536613034,-0.358685158857519,1.7105309536213,0.420898747658582,0.828820356933126,-0.074411562786046,-0.330817754192475,-0.4101224651171,-0.993731384404457,1.33909534813314,-1.23655712231087,-0.0432373717039821,0.666312302034354,0.581594121324948,-0.604556987614196
"65",0.319972144163091,0.125425322384314,1.62407272540495,-0.666453998396864,-1.35190038186471,-1.6909428741338,0.63807931646387,-0.670755055244508,-1.75907051546731,-0.159665675280788,0.463310065765227,0.755961429565634,-0.708609987929267,-1.21820798894409,0.718330700471318,-1.39624456379625,-2.13729145187666,0.389030185671374
"66",-1.094777317402,-0.380597805366506,2.03531990359159,-1.89432005056109,-0.33376779870567,-0.302936232722365,-0.512790292697523,0.318332133657617,0.753487141829938,-1.65233115702232,0.503322911071854,-0.482341635013106,-0.0483149054327533,1.62722769834602,-0.805691730520041,-1.31233237208808,-0.535661940330347,0.436745590563026
