-0.196116135138184,-0.196116135138184,-0.196116135138184,-0.196116135138184,-0.196116135138184,-0.196116135138184,-0.196116135138184,-0.196116135138184,-0.196116135138184,-0.196116135138184,-0.196116135138184,-0.196116135138184
0.664524227349184,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636
-0.0425825538373636,0.664524227349184,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636
-0.0425825538373636,-0.0425825538373636,0.664524227349184,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636
-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,0.664524227349184,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636
-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,0.664524227349184,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636
-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,0.664524227349184,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636
-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,0.664524227349184,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636
-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,0.664524227349184,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636
-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,0.664524227349184,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636
-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,0.664524227349184,-0.0425825538373636,-0.0425825538373636
-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,0.664524227349184,-0.0425825538373636
-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,-0.0425825538373636,0.664524227349184
